Price,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
549,TOYOTA,Tacoma,2014,Sedan,Yes,Petrol,4,238203 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
1098,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
23521,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,161600 km,4.0,Automatic,Front,04-May,Left wheel,Red,16
25396,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,52959 km,4.0,Automatic,Front,04-May,Left wheel,Yellow,4
17562,TOYOTA,Prius,2010,Hatchback,Yes,Petrol,1.8,111111 km,4.0,Variator,Front,04-May,Left wheel,Black,4
17876,TOYOTA,Corolla LE,2014,Sedan,Yes,Petrol,1.8,66239 km,4.0,Automatic,Front,04-May,Left wheel,White,8
18817,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,205248 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
100,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,4000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,6
1098,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
23722,TOYOTA,Aqua,2014,Hatchback,Yes,Hybrid,1.5,41500 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
2587,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,16213 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
784,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
549,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,24339 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
121681,TOYOTA,Land Cruiser Prado,2018,Jeep,Yes,Diesel,3.0 Turbo,92000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Blue,12
3920,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,308694 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
14113,TOYOTA,Aqua,2012,Sedan,Yes,Hybrid,1.5,147000 km,4.0,Variator,Front,04-May,Right-hand drive,White,0
18817,TOYOTA,Prius,2010,Sedan,Yes,LPG,1.8,145000 km,4.0,Automatic,Front,04-May,Left wheel,White,6
21953,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,140328 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
706,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,105328 km,4.0,Automatic,Front,04-May,Left wheel,White,12
28980,TOYOTA,Camry XLE,2014,Sedan,No,Hybrid,2.5,145000 km,4.0,Automatic,Front,04-May,Left wheel,Black,8
251,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,318467 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12
470,TOYOTA,Camry,2020,Sedan,Yes,Hybrid,2.5,3541 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
1254,TOYOTA,Prius,2019,Sedan,Yes,Hybrid,1.8,7518 km,4.0,Automatic,4x4,04-May,Left wheel,White,12
11290,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,5.7,54875 km,8.0,Automatic,Rear,04-May,Left wheel,Grey,12
8467,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,Grey,10
13172,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,108000 km,4.0,Variator,Front,04-May,Left wheel,Red,4
10036,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,180000 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
13350,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.5,15000 km,4.0,Automatic,Front,04-May,Left wheel,Golden,10
16308,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,88447 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
14583,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,265558 km,4.0,Automatic,Rear,04-May,Left wheel,White,12
6500,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,382000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,2
4861,TOYOTA,RAV 4,2010,Jeep,Yes,Petrol,2.5,320704 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
21326,TOYOTA,Prius,2014,Sedan,Yes,Hybrid,1.8,74000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,6
26343,TOYOTA,Camry SE,2015,Sedan,Yes,Petrol,2.5,47128 km,4.0,Automatic,Front,04-May,Left wheel,Black,8
17249,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.8,380800 km,4.0,Variator,Front,04-May,Left wheel,Black,8
3293,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,White,12
24239,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,63000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
20385,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,2.4,157846 km,6.0,Variator,Front,04-May,Left wheel,Brown,6
42337,TOYOTA,Land Cruiser,2006,Jeep,Yes,CNG,4.5,190000 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,11
1333,TOYOTA,Corolla,2010,Sedan,Yes,Petrol,1.8,116992 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
13485,TOYOTA,Prius,2008,Hatchback,No,Petrol,1.5,291200 km,4.0,Automatic,Front,04-May,Left wheel,White,8
1490,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,363059 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
251,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
314,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,47253 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
10036,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,119000 km,4.0,Automatic,Front,04-May,Left wheel,Red,8
19444,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,104000 km,8.0,Tiptronic,Front,04-May,Left wheel,White,6
392,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,267165 km,4.0,Automatic,Front,04-May,Left wheel,White,12
250,TOYOTA,Land Cruiser Prado,2019,Jeep,No,Diesel,3.0 Turbo,0 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
10349,TOYOTA,Prius,2006,Hatchback,No,Petrol,1.5,220000 km,4.0,Variator,Front,04-May,Left wheel,Grey,12
18817,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,176000 km,6.0,Tiptronic,Front,04-May,Left wheel,Black,6
188,TOYOTA,Tundra,2014,Jeep,Yes,Petrol,5.7,101928 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12
18189,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,174000 km,4.0,Variator,Front,04-May,Left wheel,White,8
29479,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,205250 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
470,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,408997 km,4.0,Automatic,Front,04-May,Left wheel,White,12
24085,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,42796 km,4.0,Automatic,Front,04-May,Left wheel,Red,4
26657,TOYOTA,Highlander,2008,Jeep,No,Hybrid,3.3,128487 km,8.0,Variator,4x4,04-May,Left wheel,Black,8
50,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,150000 km,6.0,Automatic,Rear,04-May,Right-hand drive,White,0
30420,TOYOTA,Corolla ECO,2017,Sedan,Yes,Petrol,1.8,12865 km,4.0,Tiptronic,Front,04-May,Left wheel,Beige,12
392,TOYOTA,Prius,2013,Jeep,Yes,Hybrid,1.8,114526 km,4.0,Automatic,Front,04-May,Left wheel,White,12
23521,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,118400 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8
19306,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,71000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
6429,TOYOTA,Tundra,2017,Sedan,Yes,Petrol,4.6,190875 km,8.0,Automatic,4x4,04-May,Left wheel,White,12
27284,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,113600 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8
392,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,232032 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
1568,TOYOTA,Highlander,2011,Jeep,Yes,Hybrid,3.5,342622 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
314,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,418667 km,4.0,Automatic,Front,04-May,Left wheel,White,12
40954,TOYOTA,Aqua,2017,Universal,Yes,Hybrid,1.5,6589 km,4.0,Automatic,Front,04-May,Left wheel,Green,4
23521,TOYOTA,Camry,2012,Sedan,No,Petrol,2.5,102000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,0
16308,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,185000 km,4.0,Variator,Front,04-May,Left wheel,Silver,6
20071,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,150000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,8
51746,TOYOTA,Land Cruiser,2008,Jeep,Yes,Petrol,4.7,138000 km,8.0,Automatic,4x4,>5,Left wheel,Black,10
784,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
12544,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,20000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
18817,TOYOTA,Prius,2011,Hatchback,Yes,Petrol,1.8,139300 km,4.0,Automatic,Front,04-May,Left wheel,White,6
14000,TOYOTA,Ractis,2014,Hatchback,No,Petrol,1.5,34000 km,4.0,Automatic,Front,04-May,Left wheel,Black,2
11290,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,5.7,54875 km,8.0,Automatic,Rear,04-May,Left wheel,Grey,12
549,TOYOTA,Tacoma,2014,Sedan,Yes,Petrol,4,238203 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
16099,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,103123 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
9400,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,200000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8
18189,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,12000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,6
12858,TOYOTA,Vitz,2011,Hatchback,No,Petrol,1,89000 km,3.0,Variator,Front,04-May,Left wheel,White,10
1882,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,1.8,47672 km,4.0,Automatic,Front,04-May,Left wheel,White,12
20385,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,288000 km,4.0,Variator,Front,04-May,Left wheel,Golden,10
16621,TOYOTA,Camry,2008,Sedan,Yes,Hybrid,2.4 Turbo,135000 km,4.0,Automatic,Front,04-May,Left wheel,Beige,6
10400,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,135000 km,4.0,Automatic,Front,04-May,Right-hand drive,Grey,4
4704,TOYOTA,Avalon,2016,Sedan,Yes,Hybrid,2.5,31387 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
23521,TOYOTA,RAV 4,2012,Jeep,No,Petrol,2.5,98000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10
549,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,297496 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
4391,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,151923 km,4.0,Automatic,Front,04-May,Left wheel,White,12
49237,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,22000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
10976,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,368000 km,4.0,Automatic,Front,04-May,Left wheel,White,8
12544,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,200000 km,4.0,Variator,Front,04-May,Right-hand drive,White,0
13799,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,204387 km,4.0,Automatic,Front,04-May,Left wheel,White,0
8311,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,204839 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
392,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,114526 km,4.0,Automatic,Front,04-May,Left wheel,White,12
50,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,145579 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8
8467,TOYOTA,Ist,2005,Hatchback,No,Petrol,1.3,138000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,4
3136,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379 km,4.0,Automatic,Front,04-May,Left wheel,White,12
60,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.5,1000000 km,2.0,Automatic,Front,04-May,Left wheel,White,2
17876,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,161000 km,4.0,Variator,Front,04-May,Left wheel,Sky blue,6
53314,TOYOTA,Prius,2017,Sedan,Yes,Plug-in Hybrid,1.8,32000 km,4.0,Variator,Front,04-May,Left wheel,White,8
12231,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.5,187000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,6
5018,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
12074,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,420550 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12
9722,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,400000 km,4.0,Variator,Front,04-May,Left wheel,Carnelian red,8
188,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,61098 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
188,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,146019 km,4.0,Automatic,Front,04-May,Left wheel,White,12
10663,TOYOTA,Sienna,2015,Sedan,Yes,Petrol,3.5,53014 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12
10976,TOYOTA,VOXY 2003,2003,Minivan,No,Petrol,2,195000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,1
7997,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,153795 km,4.0,Variator,Front,04-May,Left wheel,Grey,10
7997,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,251278 km,6.0,Automatic,4x4,04-May,Left wheel,Green,12
12544,TOYOTA,Prius,2008,Sedan,No,Petrol,1.5,200000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,6
21953,TOYOTA,Camry,2012,Sedan,No,Petrol,2.5,102088 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
470,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,408997 km,4.0,Automatic,Front,04-May,Left wheel,White,12
17876,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,29541 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
32929,TOYOTA,Camry,2016,Sedan,No,Hybrid,2.5,140000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
17249,TOYOTA,Prius C,2014,Hatchback,Yes,Hybrid,1.5,69000 km,5.0,Automatic,Front,04-May,Right-hand drive,White,12
10349,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,129000 km,4.0,Variator,Front,04-May,Right-hand drive,White,4
15210,TOYOTA,Camry,2009,Sedan,Yes,Hybrid,2.4,24817 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
6586,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.5,173213 km,4.0,Automatic,Front,04-May,Left wheel,White,12
15210,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,72288 km,4.0,Automatic,Front,04-May,Left wheel,Red,7
10976,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,0 km,4.0,Variator,Front,04-May,Left wheel,Silver,10
15681,TOYOTA,Prius V,2012,Hatchback,No,Hybrid,1.8,129202 km,4.0,Automatic,Front,04-May,Left wheel,Blue,10
20385,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,177120 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
17249,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,120000 km,6.0,Automatic,Front,04-May,Left wheel,White,6
36065,TOYOTA,Camry,2016,Sedan,No,Hybrid,2.5,45000 km,5.0,Automatic,Front,04-May,Left wheel,Blue,12
8467,TOYOTA,Vitz,2006,Sedan,No,Petrol,1,170000 km,4.0,Automatic,Front,04-May,Right-hand drive,Blue,4
26491,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,67971 km,4.0,Automatic,Front,04-May,Left wheel,White,4
10663,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,128000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,6
20385,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,87000 km,6.0,Tiptronic,Front,04-May,Left wheel,Silver,0
21639,TOYOTA,RAV 4,2012,Jeep,No,Petrol,2.5,58000 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12
392,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,454699 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
549,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,260053 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
8467,TOYOTA,Aqua,2015,Hatchback,Yes,Hybrid,1.5,138513 km,4.0,Automatic,Front,04-May,Left wheel,White,4
26343,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,132000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12
11290,TOYOTA,Corolla,2007,Sedan,No,Petrol,1.4,211000 km,4.0,Manual,Front,04-May,Left wheel,Black,6
22166,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,91000 km,4.0,Automatic,Front,04-May,Left wheel,Yellow,4
18000,TOYOTA,Sienta,2018,Minivan,Yes,Petrol,1.5,15000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,2
18817,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,120000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,6
9408,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,318400 km,4.0,Automatic,Front,04-May,Left wheel,White,8
17249,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,75000 km,4.0,Automatic,Front,04-May,Left wheel,White,8
3920,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,285214 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
25274,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,88836 km,4.0,Automatic,Front,04-May,Left wheel,White,4
22580,TOYOTA,Land Cruiser Prado,2001,Jeep,No,Diesel,3.0 Turbo,434000 km,4.0,Manual,4x4,04-May,Left wheel,White,2
10349,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,161200 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,6
10976,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,178000 km,4.0,Variator,Front,04-May,Left wheel,Golden,12
1568,TOYOTA,Tundra,2015,Jeep,Yes,Petrol,5.7,128000 km,8.0,Automatic,4x4,04-May,Left wheel,White,12
37633,TOYOTA,Hiace,2010,Microbus,No,Petrol,2.7,190000 km,4.0,Manual,Rear,02-Mar,Left wheel,White,2
16151,TOYOTA,Prius V,2012,Hatchback,No,Hybrid,1.8,144000 km,4.0,Automatic,Front,04-May,Left wheel,White,0
3293,TOYOTA,Corolla,2016,Sedan,Yes,Petrol,1.8,94602 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
3607,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12
38574,TOYOTA,Camry,2016,Sedan,Yes,Hybrid,2.5,60000 km,5.0,Automatic,Front,04-May,Left wheel,White,12
25402,TOYOTA,Camry SE,2011,Sedan,No,Petrol,2.5,72000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,10
2195,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.8,430278 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
3607,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12
3607,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12
8781,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.5,117000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Red,4
24462,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,66000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10
4391,TOYOTA,Avalon,2015,Sedan,Yes,Hybrid,2.5,0 km,4.0,Automatic,Front,04-May,Left wheel,White,12
1803,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,245486 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
7213,TOYOTA,VOXY,2003,Minivan,No,CNG,2,154295 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,5
17249,TOYOTA,ISIS,2010,Minivan,No,LPG,1.8,170000 km,4.0,Automatic,4x4,04-May,Right-hand drive,White,6
9722,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
16308,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,99000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,7
16621,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,220800 km,4.0,Variator,Front,04-May,Left wheel,White,8
20385,TOYOTA,Prius,2015,Hatchback,No,Hybrid,1.8,253206 km,6.0,Automatic,Front,04-May,Left wheel,Silver,6
28225,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.4,126400 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
1882,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,273651 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
14740,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,144000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,8
16308,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,131200 km,4.0,Variator,Front,04-May,Left wheel,Red,8
20385,TOYOTA,RAV 4,2013,Jeep,No,Petrol,2.5,94000 km,4.0,Tiptronic,4x4,04-May,Left wheel,White,10
11604,TOYOTA,Prius,2006,Sedan,No,Hybrid,1.5,331139 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
39201,TOYOTA,Highlander,2014,Sedan,Yes,Hybrid,3.5,166560 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
11917,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,183000 km,4.0,Automatic,Front,04-May,Left wheel,White,5
3920,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,308694 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
392,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
36065,TOYOTA,Land Cruiser Prado,2005,Jeep,No,Petrol,2.7,167000 km,4.0,Automatic,4x4,04-May,Left wheel,Black,8
31361,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,70000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,14
14269,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,300366 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12
3920,TOYOTA,Prius,2015,Hatchback,Yes,Hybrid,1.8,135042 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
21012,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,111232 km,4.0,Tiptronic,Front,04-May,Left wheel,White,10
35168,TOYOTA,Aqua,2015,Universal,Yes,Hybrid,1.5,31040 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
40,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,115200 km,4.0,Automatic,Front,04-May,Left wheel,White,4
37006,TOYOTA,Camry,2016,Sedan,No,Hybrid,2.4,101000 km,6.0,Manual,Front,04-May,Left wheel,Black,8
549,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,236539 km,4.0,Automatic,Front,04-May,Left wheel,White,0
8781,TOYOTA,Prius,2015,Hatchback,No,Hybrid,1.8,198000 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
1882,TOYOTA,Camry,2011,Sedan,Yes,Petrol,2.5,236936 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
13956,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,56173 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
18817,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,136000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Black,12
16621,TOYOTA,Prius,2010,Hatchback,Yes,Petrol,1.8,164000 km,4.0,Automatic,Front,04-May,Left wheel,Red,10
25089,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,83362 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
5018,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
15530,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,123700 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
3293,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,159382 km,4.0,Automatic,Front,04-May,Left wheel,White,12
13956,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,266000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10
22580,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,13800 km,6.0,Tiptronic,Front,04-May,Left wheel,Blue,12
314,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510 km,4.0,Automatic,Front,04-May,Left wheel,White,12
21893,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,58600 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
32929,TOYOTA,Avalon,2013,Sedan,Yes,Hybrid,2.5,125000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,9
21950,TOYOTA,Camry,2014,Coupe,No,Petrol,2.5,92000 km,4.0,Tiptronic,Front,02-Mar,Left wheel,Blue,6
16308,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,1000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,8
549,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,260053 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
3293,TOYOTA,Tundra,2014,Sedan,Yes,Petrol,5.7,0 km,8.0,Automatic,4x4,04-May,Left wheel,White,12
